Age,Years Work Experience,Income,ZIP Code,Family Size,Monthly Credit Card Spending,Education Level,Value of Mortgage,Personal Loan
44,19,44000,90509,4,0,Graduate,0,No
26,2,182000,93010,2,3200,Graduate,0,Yes
54,30,121000,92121,2,400,Undergrad,0,No
35,11,38000,95518,1,1700,Undergrad,0,No
34,10,92000,90024,2,2700,Undergrad,0,No
28,3,53000,94305,2,1600,Advanced/Professional,0,No
32,7,45000,93611,3,2300,Undergrad,83000,No
38,14,63000,95422,1,3600,Graduate,0,No
53,28,181000,95051,1,8100,Undergrad,0,No
26,1,184000,94608,2,4200,Advanced/Professional,577000,Yes
45,21,33000,94970,3,500,Undergrad,136000,No
58,33,22000,90024,3,200,Undergrad,0,No
59,33,99000,92093,2,2700,Undergrad,0,No
45,18,44000,90089,3,1000,Graduate,193000,No
64,39,101000,95134,4,3400,Graduate,0,No
30,3,32000,94132,1,2000,Graduate,0,No
40,16,59000,94305,4,2670,Undergrad,0,No
61,36,25000,94015,2,500,Graduate,0,No
40,16,140000,93940,3,5600,Undergrad,0,Yes
40,10,29000,94720,1,750,Advanced/Professional,0,No
43,19,35000,90630,1,700,Undergrad,0,No
39,14,141000,93302,4,6300,Undergrad,0,Yes
35,11,75000,92672,4,2000,Advanced/Professional,79000,No
38,12,58000,95054,2,2800,Undergrad,0,No
67,43,41000,90024,2,1100,Undergrad,0,No
55,30,42000,93940,2,2000,Graduate,196000,No
28,2,55000,93940,3,1100,Graduate,0,No
30,4,18000,93711,4,300,Graduate,84000,No
59,35,75000,92121,4,2300,Advanced/Professional,0,No
26,2,85000,95020,2,2500,Undergrad,0,No
52,28,43000,90089,4,1100,Graduate,0,No
40,15,149000,90250,2,3900,Undergrad,319000,No
31,7,25000,93943,2,1000,Graduate,0,No
50,25,19000,94005,4,400,Graduate,103000,No
27,3,18000,93524,1,400,Advanced/Professional,0,No
64,39,13000,90024,4,600,Graduate,0,No
34,10,41000,91765,1,2400,Graduate,0,No
30,6,139000,94501,1,4300,Undergrad,0,No
39,15,62000,93955,3,2330,Undergrad,131000,No
34,10,51000,90032,3,2000,Undergrad,130000,No
40,15,71000,93950,3,3000,Undergrad,272000,No
33,8,145000,92507,1,2700,Advanced/Professional,0,Yes
38,12,45000,91768,4,1200,Graduate,138000,No
42,17,53000,93023,4,1900,Advanced/Professional,0,No
37,13,64000,94105,1,1500,Advanced/Professional,0,No
33,8,39000,94542,4,800,Undergrad,0,No
60,34,38000,92182,3,2200,Advanced/Professional,0,No
28,4,85000,94709,3,2500,Undergrad,0,No
45,20,61000,92717,3,2700,Graduate,0,No
56,32,23000,94610,1,1200,Advanced/Professional,127000,No
53,27,122000,94305,1,2400,Undergrad,330000,No
37,12,72000,91380,4,700,Advanced/Professional,0,No
47,21,123000,90840,1,7300,Undergrad,0,No
58,32,40000,90057,1,1600,Undergrad,0,No
52,26,62000,95134,4,2800,Graduate,0,No
46,22,113000,94105,2,3300,Undergrad,0,No
52,27,81000,92634,4,3800,Graduate,0,No
24,0,59000,95521,4,1600,Undergrad,0,No
57,31,25000,94523,2,700,Graduate,103000,No
66,41,25000,94720,4,600,Graduate,0,No
30,5,14000,95014,4,500,Advanced/Professional,0,No
48,23,19000,90058,1,100,Undergrad,0,No
63,37,61000,91942,1,2500,Advanced/Professional,0,No
48,23,21000,94904,1,100,Undergrad,0,No
34,10,44000,94143,1,1330,Undergrad,0,No
60,35,42000,91902,3,1500,Undergrad,0,No
55,25,52000,90095,1,1400,Advanced/Professional,207000,No
50,24,112000,92064,1,0,Undergrad,0,No
29,5,34000,94301,1,400,Advanced/Professional,0,No
61,35,83000,91320,2,1700,Advanced/Professional,245000,No
50,25,24000,95133,4,400,Graduate,137000,No
37,13,71000,90755,2,1700,Graduate,0,No
64,40,181000,93403,2,2300,Graduate,0,Yes
43,19,75000,91765,4,200,Advanced/Professional,102000,No
39,14,153000,91614,2,3000,Undergrad,0,No
23,-2,75000,90291,2,1800,Graduate,0,No
34,10,19000,91711,4,400,Graduate,0,No
29,2,31000,91775,4,1500,Graduate,0,No
33,8,178000,94720,3,8500,Undergrad,0,Yes
60,35,65000,90245,2,1500,Undergrad,220000,No
49,25,8000,94720,1,300,Undergrad,97000,No
54,28,92000,92374,2,1100,Undergrad,0,No
59,34,145000,95125,4,1800,Undergrad,198000,Yes
42,17,85000,93065,1,3700,Advanced/Professional,272000,No
62,38,149000,92130,1,4700,Undergrad,0,No
63,38,9000,94707,4,600,Graduate,100000,No
57,31,164000,94607,2,3800,Advanced/Professional,422000,Yes
61,36,40000,95816,3,500,Graduate,100000,No
35,10,54000,93943,1,2500,Advanced/Professional,0,No
26,0,164000,95973,2,4000,Advanced/Professional,301000,Yes
33,8,140000,95814,1,4600,Undergrad,0,No
31,7,18000,91711,1,400,Advanced/Professional,0,No
51,27,12000,95818,4,1000,Undergrad,0,No
55,29,140000,94720,2,2700,Undergrad,0,No
38,12,24000,94588,2,800,Advanced/Professional,0,No
38,12,60000,92806,2,1800,Undergrad,0,No
53,27,50000,92660,2,800,Advanced/Professional,0,No
62,38,44000,92612,1,1900,Graduate,0,No
35,9,51000,94596,4,2200,Graduate,110000,No
46,21,34000,90840,2,1300,Undergrad,116000,No
60,35,33000,90095,2,500,Graduate,0,No
63,38,63000,92507,2,1500,Undergrad,0,No
43,18,22000,90025,2,0,Advanced/Professional,0,No
33,7,104000,94542,2,3600,Advanced/Professional,0,Yes
43,19,75000,90041,3,300,Advanced/Professional,0,No
62,36,75000,92709,2,1700,Advanced/Professional,0,No
48,23,62000,91367,4,3600,Advanced/Professional,83000,No
38,14,48000,90034,1,1800,Undergrad,169000,No
36,10,73000,95035,2,2800,Undergrad,0,No
49,25,135000,90064,2,1400,Undergrad,82000,No
61,35,61000,92177,3,2200,Advanced/Professional,117000,No
49,22,78000,95616,3,2000,Graduate,0,No
59,34,40000,94102,3,900,Advanced/Professional,0,No
30,6,44000,95211,1,200,Advanced/Professional,0,No
44,20,45000,94111,2,2500,Undergrad,0,No
67,41,18000,92130,2,400,Undergrad,0,No
59,35,53000,90035,4,2300,Advanced/Professional,174000,No
37,11,11000,94112,3,100,Graduate,0,No
50,24,38000,94143,3,600,Graduate,0,No
56,31,28000,94040,1,1500,Graduate,0,No
29,3,35000,94040,2,300,Undergrad,88000,No
55,29,81000,92843,3,1700,Graduate,171000,No
48,22,90000,94590,2,800,Advanced/Professional,205000,No
32,8,115000,90064,1,4000,Undergrad,0,No
47,22,78000,92093,1,200,Graduate,0,No
46,21,30000,94301,4,1900,Advanced/Professional,0,No
33,7,39000,95630,4,800,Undergrad,0,No
39,13,69000,94123,3,100,Undergrad,0,No
60,35,29000,93943,3,200,Undergrad,79000,No
39,15,54000,94108,4,2200,Graduate,0,No
34,10,60000,90071,3,2800,Undergrad,0,No
55,30,99000,91768,1,100,Advanced/Professional,0,No
67,42,51000,94117,3,2200,Undergrad,0,No
40,14,53000,94025,3,500,Advanced/Professional,0,No
44,20,111000,91911,2,5300,Graduate,0,Yes
56,30,79000,94588,3,800,Undergrad,302000,No
50,25,90000,95616,1,2800,Graduate,0,No
31,5,18000,92115,2,300,Undergrad,124000,No
66,41,73000,95817,3,2400,Undergrad,0,No
43,18,59000,95039,3,800,Advanced/Professional,91000,No
58,32,40000,95833,2,300,Undergrad,0,No
33,9,41000,92028,1,1500,Graduate,0,No
33,9,53000,91380,1,2100,Advanced/Professional,0,No
32,8,128000,93117,2,4330,Undergrad,0,No
55,30,145000,92037,2,6000,Advanced/Professional,0,Yes
25,-2,35000,95045,4,1000,Advanced/Professional,0,No
40,14,28000,90404,2,800,Advanced/Professional,0,No
54,28,155000,90095,1,1000,Undergrad,256000,No
36,11,195000,95747,2,3000,Undergrad,0,No
35,9,50000,92182,4,2200,Graduate,0,No
44,19,48000,92735,3,800,Advanced/Professional,0,No
38,14,81000,94583,1,3600,Graduate,0,No
30,4,50000,91030,1,1500,Undergrad,0,No
39,13,21000,95518,3,200,Graduate,0,No
35,9,142000,90250,2,0,Undergrad,0,No
41,16,64000,91604,4,400,Undergrad,0,No
56,26,91000,94939,1,3000,Advanced/Professional,0,No
52,28,74000,96064,1,2600,Graduate,0,No
29,4,182000,95354,1,3700,Advanced/Professional,0,Yes
38,14,82000,95616,4,2670,Undergrad,0,No
51,25,45000,95616,4,2600,Undergrad,0,No
45,21,85000,95136,2,3200,Undergrad,0,No
51,26,133000,90291,1,600,Undergrad,328000,No
53,26,22000,91304,1,500,Graduate,0,No
50,26,24000,94305,4,500,Graduate,0,No
59,33,38000,94132,3,2200,Advanced/Professional,178000,No
57,32,80000,92647,2,0,Advanced/Professional,0,No
45,21,33000,92374,3,500,Undergrad,108000,No
27,1,41000,93023,4,1800,Advanced/Professional,147000,No
40,15,90000,94063,4,1100,Graduate,0,No
39,13,89000,92037,1,2800,Advanced/Professional,153000,No
26,1,8000,94550,2,900,Advanced/Professional,0,No
27,2,85000,94117,1,1900,Undergrad,0,No
55,30,53000,94550,3,1700,Undergrad,0,No
64,39,20000,93109,3,100,Advanced/Professional,0,No
41,17,9000,91911,1,1000,Undergrad,0,No
46,22,25000,95747,4,600,Undergrad,0,No
43,19,114000,92325,1,1700,Undergrad,0,No
24,-3,41000,91768,4,1000,Advanced/Professional,0,No
29,3,49000,94305,4,2100,Advanced/Professional,0,No
58,32,12000,95929,4,700,Advanced/Professional,0,No
45,18,50000,91902,3,2500,Graduate,0,No
53,28,30000,94609,4,200,Graduate,0,No
45,21,32000,92399,4,600,Undergrad,77000,No
32,7,41000,94706,4,2000,Graduate,0,No
56,31,25000,95123,3,100,Graduate,0,No
31,5,29000,90630,1,300,Undergrad,0,No
29,4,50000,94040,4,1700,Graduate,0,No
48,24,79000,94542,3,700,Undergrad,0,No
36,11,110000,94110,1,3800,Undergrad,0,No
36,9,40000,92518,2,1670,Graduate,129000,No
41,16,18000,90024,1,600,Advanced/Professional,0,No
48,23,48000,94086,1,300,Undergrad,0,No
27,0,40000,92103,4,1000,Advanced/Professional,0,No
33,9,19000,95370,2,1000,Graduate,92000,No
31,7,35000,94025,1,1330,Undergrad,131000,No
48,22,133000,90073,2,3100,Graduate,0,Yes
59,34,19000,95762,2,500,Graduate,0,No
41,17,83000,94025,4,2670,Undergrad,0,No
42,18,39000,96091,3,2100,Advanced/Professional,0,No
62,37,38000,92354,3,500,Graduate,0,No
62,36,63000,95929,1,2500,Advanced/Professional,0,No
51,24,85000,94305,3,2000,Graduate,0,No
48,24,14000,94305,4,1000,Undergrad,0,No
56,32,64000,90210,4,1500,Undergrad,0,No
62,38,124000,95023,1,3800,Undergrad,405000,No
53,29,20000,94131,1,200,Undergrad,0,No
62,38,33000,95134,3,100,Advanced/Professional,0,No
28,4,80000,95819,3,2500,Undergrad,0,No
61,35,35000,90025,2,200,Advanced/Professional,0,No
48,24,74000,91109,3,700,Undergrad,0,No
50,25,32000,94304,2,700,Graduate,0,No
58,33,73000,93109,4,700,Undergrad,241000,No
53,29,41000,94080,2,800,Undergrad,0,No
65,40,18000,95621,1,1500,Graduate,0,No
27,0,28000,91330,4,1500,Graduate,0,No
50,23,64000,92037,1,2670,Graduate,0,No
50,25,44000,92093,2,700,Graduate,192000,No
41,16,109000,94801,3,1000,Undergrad,0,No
43,19,71000,95054,3,300,Advanced/Professional,179000,No
55,29,79000,94608,2,1100,Undergrad,0,No
33,9,30000,95054,2,1000,Graduate,0,No
44,19,82000,95521,2,400,Undergrad,0,No
47,20,101000,91950,3,2000,Graduate,270000,No
43,18,13000,94709,2,100,Graduate,0,No
59,33,59000,91365,3,1400,Advanced/Professional,0,No
65,40,64000,94928,2,1500,Undergrad,0,No
28,2,188000,92350,2,4500,Undergrad,0,No
58,32,28000,90095,2,300,Undergrad,148000,No
33,8,120000,92614,2,4200,Advanced/Professional,76000,Yes
24,0,131000,92831,1,5400,Undergrad,0,No
46,20,19000,94105,3,500,Graduate,97000,No
26,0,44000,94305,4,1300,Advanced/Professional,0,No
47,21,49000,92152,3,2200,Graduate,0,No
32,6,99000,91902,2,4500,Advanced/Professional,249000,No
58,28,95000,94304,1,3000,Advanced/Professional,0,No
32,7,81000,95112,4,1800,Advanced/Professional,0,No
46,20,73000,95616,2,800,Advanced/Professional,264000,No
35,11,193000,91765,2,6500,Undergrad,0,No
53,27,115000,90095,2,500,Advanced/Professional,0,Yes
55,30,41000,93003,2,600,Advanced/Professional,0,No
63,37,80000,90401,2,1700,Advanced/Professional,0,No
45,20,90000,94143,4,1100,Graduate,0,No
58,32,41000,94305,1,200,Undergrad,81000,No
50,24,102000,91103,2,6300,Undergrad,0,No
37,13,59000,94234,1,1500,Advanced/Professional,0,No
25,-1,69000,92691,3,300,Advanced/Professional,0,No
52,26,83000,92521,1,3100,Undergrad,0,Yes
26,0,49000,90089,3,2400,Graduate,0,No
35,11,180000,94010,1,3600,Advanced/Professional,571000,Yes
58,32,61000,91910,3,2200,Advanced/Professional,0,No
37,11,59000,94720,4,200,Advanced/Professional,0,No
35,10,85000,95351,4,2100,Advanced/Professional,0,No
31,7,13000,93727,1,500,Advanced/Professional,0,No
58,34,151000,94022,3,600,Graduate,0,Yes
43,16,44000,94577,3,1000,Graduate,0,No
43,18,53000,92115,3,800,Advanced/Professional,154000,No
54,30,133000,95747,1,5000,Graduate,0,Yes
53,27,31000,91320,3,900,Advanced/Professional,78000,No
32,7,101000,90232,4,2200,Graduate,0,No
37,13,61000,95131,3,2800,Undergrad,0,No
34,10,68000,90095,3,2600,Graduate,0,No
51,26,21000,94143,4,800,Undergrad,0,No
49,25,149000,90024,2,400,Undergrad,0,No
54,24,75000,93555,1,1400,Advanced/Professional,0,No
37,12,55000,95630,1,2500,Advanced/Professional,0,No
57,32,81000,94305,2,3700,Undergrad,226000,No
37,12,179000,91768,1,8600,Undergrad,0,No
32,7,81000,90601,2,3400,Graduate,0,Yes
48,22,42000,94611,1,1200,Graduate,0,No
44,20,199000,94607,2,6670,Undergrad,0,No
50,23,18000,93117,1,500,Graduate,0,No
44,19,28000,91604,1,300,Advanced/Professional,0,No
54,28,80000,95006,4,2600,Advanced/Professional,143000,No
37,13,79000,91330,1,3600,Graduate,104000,No
34,7,52000,93940,2,1000,Graduate,0,No
32,6,18000,92007,2,300,Graduate,0,No
63,38,52000,91361,4,1700,Undergrad,218000,No
56,30,15000,92093,4,700,Advanced/Professional,102000,No
37,12,84000,93943,4,700,Advanced/Professional,0,No
66,41,114000,92521,1,800,Advanced/Professional,0,No
38,13,41000,95521,3,500,Advanced/Professional,0,No
35,9,29000,95354,3,900,Undergrad,126000,No
61,36,23000,95521,1,100,Undergrad,96000,No
52,26,84000,94132,1,2400,Undergrad,0,No
57,32,60000,93407,3,1700,Undergrad,0,No
47,20,13000,94545,3,670,Graduate,0,No
50,25,45000,90813,2,600,Advanced/Professional,0,No
36,11,83000,90638,1,2800,Undergrad,0,No
45,21,102000,92037,4,4700,Graduate,81000,Yes
58,34,58000,90034,4,2300,Advanced/Professional,169000,No
27,1,134000,93106,1,1700,Graduate,307000,Yes
27,1,130000,94801,3,2900,Graduate,0,Yes
48,24,148000,91311,2,3300,Undergrad,0,No
46,21,92000,92886,1,200,Graduate,0,No
32,8,142000,90095,4,6200,Graduate,120000,Yes
54,29,62000,94720,4,700,Undergrad,0,No
31,5,50000,93106,1,1500,Undergrad,0,No
42,17,29000,94928,1,600,Advanced/Professional,0,No
30,5,85000,91910,2,2500,Undergrad,293000,No
41,16,78000,95616,4,400,Undergrad,0,No
44,19,85000,92054,4,1900,Advanced/Professional,0,No
37,13,89000,91711,2,1700,Graduate,0,No
51,25,33000,92866,3,900,Advanced/Professional,0,No
30,6,42000,90034,1,2100,Advanced/Professional,0,No
36,11,31000,94022,4,1700,Undergrad,124000,No
65,40,143000,95616,4,6600,Graduate,0,Yes
33,7,35000,95616,4,800,Undergrad,0,No
58,34,22000,94608,1,100,Graduate,0,No
34,10,45000,92038,1,1700,Undergrad,84000,No
38,13,119000,94545,2,3300,Undergrad,0,No
59,35,43000,95616,4,1300,Undergrad,0,No
37,11,75000,94704,3,900,Graduate,0,No
59,35,121000,91423,1,4300,Undergrad,0,No
47,23,63000,95521,1,800,Advanced/Professional,0,No
48,24,58000,94005,2,1700,Undergrad,0,No
38,12,184000,91311,3,8000,Undergrad,0,Yes
34,10,155000,92780,2,6500,Undergrad,0,No
44,17,69000,90095,3,2670,Graduate,0,No
33,7,188000,95054,2,7000,Graduate,581000,Yes
47,21,38000,91101,3,600,Graduate,0,No
41,16,9000,90089,2,300,Graduate,0,No
36,11,69000,95929,4,2100,Advanced/Professional,0,No
28,4,199000,92121,1,6330,Undergrad,0,No
59,35,38000,92122,1,800,Undergrad,0,No
43,19,129000,95039,1,5000,Undergrad,0,No
56,31,59000,94303,2,1900,Graduate,0,No
28,3,115000,92407,1,1900,Undergrad,200000,No
62,37,83000,93657,4,100,Graduate,0,No
40,16,65000,90095,2,3200,Undergrad,0,No
34,9,72000,94555,3,2300,Undergrad,124000,No
52,28,72000,94720,1,1600,Advanced/Professional,0,No
40,14,63000,94025,3,500,Advanced/Professional,221000,No
27,1,64000,94501,4,1800,Graduate,0,No
52,26,194000,94305,1,1700,Undergrad,0,No
39,14,104000,95035,1,4000,Advanced/Professional,0,No
52,26,180000,95831,1,1700,Undergrad,550000,No
50,23,18000,95503,2,1000,Graduate,88000,No
40,14,93000,93933,1,2800,Advanced/Professional,328000,No
35,11,32000,91360,1,1330,Undergrad,137000,No
39,13,68000,91950,3,2100,Undergrad,0,No
25,0,38000,93407,2,1600,Advanced/Professional,0,No
33,7,115000,93305,1,2700,Graduate,283000,No
26,0,161000,94551,2,7200,Undergrad,0,No
46,21,154000,90245,2,2800,Undergrad,94000,No
27,3,68000,95503,4,0,Undergrad,0,No
55,25,44000,92093,3,1000,Advanced/Professional,0,No
52,28,149000,92121,2,400,Undergrad,0,No
59,34,103000,91360,1,2600,Undergrad,0,No
63,39,41000,91355,4,1300,Graduate,0,No
61,35,113000,91741,2,2800,Undergrad,0,No
58,34,48000,93460,4,1300,Graduate,0,No
29,3,69000,92093,4,1800,Graduate,0,No
51,27,43000,95053,4,1100,Graduate,164000,No
59,34,19000,92192,1,300,Advanced/Professional,0,No
41,17,65000,90024,3,2100,Advanced/Professional,0,No
59,35,32000,92064,3,400,Graduate,0,No
52,28,20000,95616,1,300,Undergrad,0,No
39,13,25000,94132,2,800,Advanced/Professional,0,No
45,19,70000,95605,1,2800,Undergrad,0,No
59,35,70000,92103,4,2300,Advanced/Professional,0,No
49,22,103000,91330,3,2000,Graduate,167000,No
48,22,162000,94143,3,1400,Undergrad,400000,Yes
61,36,61000,91320,2,2800,Undergrad,153000,No
31,7,170000,95006,1,6000,Undergrad,0,No
42,16,49000,90034,1,2800,Undergrad,0,No
35,5,108000,90630,2,2750,Advanced/Professional,0,Yes
57,27,62000,94025,3,2000,Advanced/Professional,0,No
54,28,102000,91360,3,1700,Graduate,0,No
61,37,141000,92677,3,700,Undergrad,0,Yes
60,36,8000,92626,2,1000,Undergrad,0,No
59,35,91000,95008,2,1600,Undergrad,0,No
62,37,10000,92606,3,500,Undergrad,0,No
26,1,35000,90089,2,1700,Graduate,119000,No
41,17,71000,92182,3,300,Advanced/Professional,0,No
65,40,59000,94022,3,2400,Undergrad,0,No
25,0,14000,94309,2,900,Advanced/Professional,0,No
25,1,122000,93022,2,200,Undergrad,0,No
27,3,81000,90291,3,1500,Undergrad,307000,No
65,39,35000,92009,1,500,Advanced/Professional,150000,No
60,34,83000,95616,2,1400,Undergrad,75000,No
29,5,121000,95449,1,1500,Undergrad,0,No
32,6,35000,91107,3,1000,Undergrad,0,No
32,8,140000,94102,4,6600,Advanced/Professional,0,Yes
41,15,88000,90740,1,2800,Advanced/Professional,0,No
52,26,70000,94117,2,1100,Undergrad,0,No
40,16,63000,92807,1,1500,Advanced/Professional,0,No
39,15,125000,90250,1,3500,Undergrad,0,No
34,8,21000,94107,4,1000,Undergrad,0,No
34,8,75000,95814,2,1800,Undergrad,0,No
34,10,38000,95039,1,1330,Undergrad,0,No
41,17,58000,92009,4,2670,Undergrad,0,No
59,35,31000,90630,3,400,Graduate,0,No
40,14,18000,90049,4,1500,Advanced/Professional,0,No
52,27,29000,94720,1,1500,Graduate,159000,No
37,11,29000,91711,2,1400,Advanced/Professional,0,No
39,13,69000,92096,3,100,Undergrad,247000,No
49,23,121000,90032,1,4900,Undergrad,0,No
63,39,64000,95814,1,1800,Advanced/Professional,147000,No
34,9,84000,94707,4,2200,Graduate,323000,No
51,25,65000,94143,3,700,Graduate,0,No
61,36,85000,94998,3,1800,Graduate,0,No
56,32,44000,94575,3,1500,Undergrad,153000,No
62,38,174000,94305,1,4700,Undergrad,0,No
56,30,178000,93940,1,2900,Undergrad,0,No
58,32,55000,93106,4,2500,Undergrad,0,No
58,33,25000,92121,4,900,Graduate,90000,No
50,26,21000,94305,1,200,Undergrad,0,No
44,20,72000,95616,3,300,Advanced/Professional,0,No
49,23,129000,94085,1,300,Undergrad,0,No
31,7,18000,95616,1,400,Advanced/Professional,0,No
49,25,91000,94704,4,1400,Graduate,0,No
43,18,38000,94309,1,500,Advanced/Professional,144000,No
31,5,21000,94115,3,1000,Undergrad,0,No
66,41,38000,95134,1,1100,Advanced/Professional,0,No
41,17,154000,92697,1,1700,Undergrad,0,No
39,14,178000,92123,1,4100,Undergrad,207000,No
46,21,85000,92867,1,200,Graduate,0,No
57,33,93000,94025,2,1600,Undergrad,161000,No
59,35,151000,93106,2,6000,Undergrad,0,No
30,4,78000,92677,4,2200,Graduate,236000,No
26,2,135000,94588,1,1500,Undergrad,0,No
46,21,40000,90045,1,300,Undergrad,116000,No
66,41,80000,92093,4,100,Graduate,0,No
50,25,18000,95819,2,0,Undergrad,0,No
61,35,74000,91320,2,700,Graduate,0,No
37,7,94000,91016,4,1800,Advanced/Professional,232000,No
51,25,173000,95051,1,500,Graduate,0,Yes
56,32,88000,95051,4,1000,Graduate,0,No
58,34,82000,94025,1,4300,Undergrad,263000,No
41,15,54000,91775,3,2100,Undergrad,0,No
35,9,45000,90639,3,900,Undergrad,101000,No
38,14,39000,93118,1,2000,Graduate,0,No
26,2,20000,95064,4,1000,Undergrad,116000,No
35,5,93000,90095,4,1800,Advanced/Professional,0,No
36,11,85000,90502,3,1200,Advanced/Professional,0,No
26,2,95000,92130,3,800,Undergrad,0,No
53,28,48000,92029,2,1900,Graduate,0,No
56,32,22000,91768,1,1200,Advanced/Professional,0,No
44,14,33000,94063,1,750,Advanced/Professional,171000,No
47,23,40000,95123,2,2100,Advanced/Professional,156000,No
32,8,30000,94534,4,400,Graduate,78000,No
52,27,22000,90755,4,800,Undergrad,0,No
39,14,20000,90747,1,600,Advanced/Professional,0,No
47,20,49000,92104,3,2500,Graduate,0,No
35,9,25000,94526,3,100,Graduate,0,No
26,0,150000,91311,2,7200,Undergrad,0,No
43,19,32000,94720,4,300,Undergrad,0,No
52,28,9000,90405,2,200,Undergrad,0,No
30,5,23000,94304,2,900,Advanced/Professional,0,No
36,12,18000,95521,4,1000,Undergrad,0,No
48,22,42000,95054,3,600,Graduate,121000,No
36,10,39000,92009,1,2000,Undergrad,153000,No
